user_id,age,reels_watch_time_hours,daily_screen_time_hours,sleep_hours,attention_span_score,focus_level,task_completion_rate,stress_level,platform
2008,44.0,3.83,5.43,7.42,6.98,8.3,91.55,Medium,Instagram Reels
2009,32.0,0.99,2.23,6.27,2.61,3.97,97.76,High,Youtube Shorts
2011,32.0,4.44,10.62,7.95,5.78,2.65,97.44,Low,Instagram Reels
2013,19.0,4.37,6.36,4.47,6.95,9.96,41.85,Low,Tiktok
2015,30.0,2.97,6.17,5.07,2.34,8.04,61.94,High,Instagram Reels
2016,15.0,5.22,10.39,4.13,6.13,4.17,42.04,High,Instagram Reels
2017,35.0,5.76,8.23,5.09,9.31,1.02,71.89,Low,Youtube Shorts
2018,28.0,3.24,9.37,6.4,2.59,6.4,75.09,High,Tiktok
2021,29.0,3.46,9.09,4.57,6.78,7.74,76.63,Low,Youtube Shorts
2024,38.0,0.52,11.19,7.0,5.88,5.34,69.95,Medium,Tiktok
2025,18.0,1.83,7.76,7.46,7.72,4.6,68.39,Medium,Youtube Shorts
2026,26.0,3.3,9.06,6.81,1.32,3.67,90.07,Medium,Tiktok
2027,41.0,2.59,6.17,7.91,9.62,6.74,48.29,Low,Instagram Reels
2028,40.0,2.97,4.24,8.88,3.0,8.45,69.46,High,Instagram Reels
2029,19.0,5.89,9.24,6.72,2.09,2.42,86.85,High,Instagram Reels
2030,43.0,2.43,8.08,6.08,9.47,9.84,79.62,Medium,Youtube Shorts
2031,19.0,2.99,7.01,8.3,8.47,7.15,40.32,Medium,Tiktok
2032,25.0,1.23,8.24,8.85,7.88,8.02,87.25,Medium,Tiktok
2033,42.0,0.76,4.08,4.65,1.94,9.99,96.68,High,Youtube Shorts
2034,20.0,4.76,9.94,6.89,8.27,5.54,82.28,Low,Tiktok
2036,38.0,4.68,10.91,6.67,7.59,8.11,61.65,Medium,Tiktok
2038,38.0,3.65,6.06,7.28,2.75,2.46,59.25,Low,Tiktok
2039,25.0,1.9,10.08,5.35,5.54,1.22,84.1,Medium,Tiktok
2040,44.0,1.75,7.95,5.75,7.78,2.22,96.52,Low,Tiktok
2042,16.0,1.22,11.27,7.18,1.49,9.32,49.01,High,Youtube Shorts
2046,18.0,2.2,2.69,8.2,2.24,8.3,78.09,High,Instagram Reels
2047,41.0,1.22,2.07,5.44,4.06,1.74,94.4,Medium,Youtube Shorts
2048,22.0,1.59,11.13,7.19,2.81,7.11,93.97,Medium,Instagram Reels
2049,34.0,3.73,6.08,6.95,1.22,9.59,59.29,Medium,Instagram Reels
2050,43.0,0.85,6.69,7.11,2.37,2.08,42.858,Medium,Instagram Reels
2051,36.0,5.24,10.45,4.84,8.95,1.29,78.76,High,Instagram Reels
2052,35.0,5.79,8.09,5.39,1.11,8.86,96.82,Medium,Tiktok
2053,33.0,1.86,8.1,5.43,7.96,6.8,70.48,Medium,Instagram Reels
2054,27.0,2.98,4.97,7.01,7.78,6.82,67.46,Medium,Youtube Shorts
2055,28.0,0.62,10.34,8.86,6.08,9.68,91.84,High,Youtube Shorts
2058,16.0,1.99,3.92,5.52,5.28,4.92,63.32,Medium,Tiktok
2059,39.0,1.64,4.68,4.18,2.56,2.33,62.63,Medium,Youtube Shorts
2060,40.0,4.1,4.82,5.99,4.86,3.74,51.27,Medium,Tiktok
2061,23.0,2.79,8.71,8.17,2.75,5.01,45.31,High,Youtube Shorts
2063,40.0,4.29,8.77,5.18,5.47,9.24,50.87,Low,Tiktok
2066,20.0,1.15,7.09,5.75,9.42,7.94,72.76,High,Youtube Shorts
2067,19.0,4.82,11.22,8.02,4.13,7.59,74.07,Low,Instagram Reels
2068,19.0,4.2,10.6,7.23,4.2,6.79,63.191,High,Instagram Reels
2069,36.0,1.13,11.69,7.93,7.64,4.69,48.52,Low,Instagram Reels
2070,29.0,4.32,8.5,6.92,5.78,9.27,41.25,Low,Instagram Reels
2071,37.0,2.93,8.76,5.29,4.86,3.96,42.78,High,Instagram Reels
2073,23.0,1.28,8.23,4.05,9.02,9.34,71.91,Low,Instagram Reels
2075,34.0,2.6,7.44,8.24,2.67,9.52,64.65,Low,Instagram Reels
2076,40.0,5.76,5.86,7.84,5.2,8.072,79.13,Medium,Instagram Reels
2077,31.0,2.31,6.43,4.37,5.54,6.55,62.6,Low,Tiktok
2078,43.0,5.79,7.24,7.81,4.89,4.36,87.79,High,Youtube Shorts
2080,24.0,1.99,5.59,4.53,5.25,1.4,62.04,Low,Tiktok
2082,32.0,5.98,11.8,6.38,2.89,7.81,55.62,Low,Youtube Shorts
2083,32.0,1.89,3.19,8.08,9.13,8.3,79.7,Low,Youtube Shorts
2084,44.0,2.9,4.59,7.4,8.97,2.82,61.87,Medium,Instagram Reels
2085,31.0,3.36,10.91,4.77,7.84,1.43,68.27,Low,Instagram Reels
2086,38.0,2.12,6.83,5.13,4.61,8.23,42.71,Medium,Instagram Reels
2087,17.0,0.58,3.36,5.43,4.33,4.8,46.744,Low,Tiktok
2089,20.0,2.05,3.16,5.44,6.47,1.77,90.68,Low,Instagram Reels
2091,38.0,1.44,2.52,5.21,2.12,6.25,44.08,High,Youtube Shorts
2092,43.0,5.3,6.38,8.18,6.56,8.69,44.61,Low,Tiktok
2093,29.0,4.38,10.07,6.35,9.12,1.28,73.13,High,Tiktok
2095,23.0,4.08,8.06,6.06,4.05,8.99,79.03,Low,Tiktok
2099,16.0,1.86,2.88,8.61,8.86,1.65,42.27,High,Tiktok
2100,25.0,5.6,10.58,4.33,1.36,6.32,93.35,Low,Instagram Reels
2101,23.0,5.63,6.84,8.69,8.72,5.44,68.17,High,Tiktok
2102,38.0,4.46,10.37,4.14,1.25,8.52,98.27,High,Tiktok
2103,17.0,4.71,5.18,7.85,2.38,5.52,71.97,Medium,Youtube Shorts
2104,41.0,1.0,5.39,6.67,8.2,5.22,70.6,High,Tiktok
2105,42.0,3.33,9.52,6.53,8.74,8.93,77.38,Medium,Instagram Reels
2106,43.0,1.77,9.85,4.36,9.84,9.68,50.21,High,Tiktok
2107,23.0,1.5,4.3,2.0,2.04,5.94,55.24,High,Tiktok
2108,17.0,4.96,11.73,7.89,5.74,5.09,94.35,Low,Instagram Reels
2109,39.0,1.24,2.84,8.46,1.69,8.48,52.74,Low,Instagram Reels
2111,26.0,5.66,7.96,5.77,2.57,3.87,70.6,Medium,Tiktok
2112,24.0,1.52,9.23,4.3,1.57,6.19,78.47,Low,Tiktok
2113,23.0,5.88,11.61,7.41,9.04,2.39,40.05,Low,Tiktok
2114,29.0,5.97,6.05,5.39,2.14,6.72,67.41,Medium,Tiktok
2116,39.0,1.44,8.03,7.33,6.63,2.69,91.94,Medium,Youtube Shorts
2117,19.0,2.24,4.9,6.43,2.79,3.91,90.38,Low,Instagram Reels
2118,25.0,2.83,6.33,4.06,9.99,5.04,94.36,Medium,Tiktok
2119,41.0,2.2,6.88,4.55,4.13,8.61,90.52,Medium,Instagram Reels
2120,16.0,2.04,2.65,7.5,9.15,7.58,87.2,Low,Youtube Shorts
2121,38.0,5.85,6.86,4.32,9.53,3.85,91.54,High,Instagram Reels
2122,42.0,1.34,6.26,8.33,9.54,3.19,50.49,Low,Instagram Reels
2123,29.0,4.53,9.13,5.56,7.78,7.26,65.138,Medium,Instagram Reels
2124,20.0,0.5,8.46,4.44,3.28,5.32,81.02,Low,Youtube Shorts
2125,22.0,3.78,3.85,7.8,2.09,6.34,95.39,High,Tiktok
2127,19.0,2.08,4.51,5.53,4.24,6.03,52.48,High,Youtube Shorts
2128,30.0,1.52,3.79,6.03,8.48,6.52,96.68,Low,Youtube Shorts
2129,40.0,4.08,8.57,4.11,7.7,8.99,85.62,Low,Instagram Reels
2130,32.0,4.42,11.94,7.31,3.49,8.81,82.99,Medium,Youtube Shorts
2131,20.0,4.28,8.52,5.83,1.15,2.34,85.75,Low,Youtube Shorts
2132,19.0,2.26,8.07,7.57,3.14,6.28,79.55,High,Instagram Reels
2133,42.0,1.89,6.1,7.14,6.1,4.95,42.641,Medium,Instagram Reels
2135,27.0,5.58,11.11,7.96,6.92,6.68,97.39,High,Youtube Shorts
2137,19.0,5.15,6.97,6.09,2.52,7.97,86.3,High,Tiktok
2138,27.0,2.99,4.9,5.95,6.37,1.84,65.47,Medium,Tiktok
2139,31.0,2.83,9.7,4.6,6.46,3.72,94.45,Medium,Instagram Reels
2140,32.0,1.36,3.32,7.9,5.3,1.23,73.46,High,Youtube Shorts
2142,27.0,3.46,10.19,5.23,1.97,9.21,54.38,Medium,Tiktok
2143,44.0,0.62,3.25,8.31,4.66,6.29,43.45,Low,Youtube Shorts
2145,33.0,4.8,11.86,6.39,4.48,1.42,44.06,High,Instagram Reels
2147,17.0,3.99,6.96,5.91,7.01,5.74,73.33,Low,Youtube Shorts
2149,22.0,0.6,7.82,4.45,1.21,8.04,52.35,Medium,Youtube Shorts
2150,16.0,3.56,6.2,6.3,5.1,3.5,72.49,Low,Tiktok
2152,41.0,3.48,6.24,7.58,6.65,4.63,44.46,Low,Tiktok
2153,27.0,2.28,8.64,6.73,6.0,9.96,84.34,Medium,Instagram Reels
2154,27.0,1.25,2.71,6.67,6.86,2.91,63.34,Low,Instagram Reels
2157,38.0,5.33,9.49,8.64,3.22,3.19,45.9,Low,Instagram Reels
2158,33.0,3.72,8.41,7.41,4.33,6.72,93.28,Medium,Youtube Shorts
2160,22.0,4.92,11.65,5.04,7.15,6.76,48.28,High,Tiktok
2162,15.0,2.69,7.9,6.6,2.95,7.37,83.48,Low,Instagram Reels
2163,41.0,3.32,9.76,5.04,8.96,1.17,87.17,Low,Tiktok
2164,41.0,4.92,9.88,7.48,5.15,8.836,42.48,High,Tiktok
2166,23.0,2.63,11.06,4.09,2.92,5.67,95.03,Medium,Youtube Shorts
2167,27.0,1.03,11.18,7.72,5.86,4.7,59.86,Medium,Tiktok
2168,25.0,5.53,7.61,4.94,4.05,9.9,51.6,Low,Instagram Reels
2169,27.0,1.0,6.82,8.12,8.66,8.21,47.38,Low,Instagram Reels
2172,24.0,2.73,6.09,4.06,1.92,4.93,71.27,High,Youtube Shorts
2173,18.0,4.24,9.73,8.94,7.02,8.83,41.24,High,Instagram Reels
2174,41.0,0.87,6.04,7.06,8.97,1.28,66.319,Low,Youtube Shorts
2175,20.0,3.77,8.84,6.11,3.64,4.2,59.785,Low,Tiktok
2178,19.0,1.44,3.4,5.41,9.65,2.64,97.92,Medium,Instagram Reels
2180,27.0,4.11,7.41,8.75,6.8,7.51,77.95,High,Tiktok
2181,40.0,5.35,9.94,7.68,7.04,1.69,71.21,High,Youtube Shorts
2182,39.0,3.17,8.1,8.86,1.36,2.81,58.66,Medium,Instagram Reels
2186,24.0,2.96,5.62,4.36,8.39,5.866,54.21,Low,Tiktok
2187,25.0,2.01,5.14,8.86,6.91,1.89,59.855,High,Instagram Reels
2188,35.0,2.66,9.12,4.3,9.96,8.45,78.454,High,Youtube Shorts
2190,21.0,2.08,2.13,7.84,4.57,4.47,80.12,Medium,Instagram Reels
2191,32.0,1.98,7.96,5.88,8.29,1.45,82.02,High,Youtube Shorts
2192,18.0,5.24,11.42,4.09,2.94,7.39,59.1,High,Youtube Shorts
2193,16.0,0.88,8.09,4.03,2.38,5.53,93.55,High,Tiktok
2194,28.0,4.23,9.83,5.02,4.85,9.17,41.8,Medium,Tiktok
2196,43.0,2.39,6.97,6.29,9.82,8.37,44.21,Low,Instagram Reels
2197,26.0,0.84,9.18,6.93,5.11,5.6,80.29,High,Youtube Shorts
2198,21.0,1.98,10.24,7.86,8.75,4.29,56.42,High,Youtube Shorts
2201,28.0,1.72,4.24,8.0,7.44,4.96,77.14,High,Tiktok
2203,31.0,3.09,10.85,5.43,1.85,9.24,73.45,Low,Youtube Shorts
2204,23.0,5.3,5.45,7.82,8.87,3.82,99.52,Medium,Youtube Shorts
2206,22.0,3.32,10.6,8.57,4.11,7.91,54.33,High,Tiktok
2207,16.0,4.19,7.15,4.69,3.92,7.19,85.52,Low,Youtube Shorts
2209,38.0,0.55,10.61,4.46,4.91,5.04,46.933,High,Youtube Shorts
2210,27.0,2.72,6.91,8.8,4.85,5.52,42.97,Low,Tiktok
2213,20.0,3.49,3.79,8.44,4.06,4.31,74.28,Medium,Tiktok
2214,33.0,3.41,6.04,8.84,1.27,1.67,60.18,Medium,Tiktok
2215,44.0,2.41,6.95,7.49,2.61,3.659,96.485,Low,Instagram Reels
2216,21.0,3.36,11.66,4.61,7.49,1.75,82.8,Medium,Youtube Shorts
2217,24.0,4.1,11.71,6.43,6.32,7.77,95.67,Medium,Youtube Shorts
2218,23.0,2.8,10.51,8.08,9.57,7.04,45.96,High,Instagram Reels
2219,16.0,4.43,5.16,6.86,7.25,9.46,75.02,Low,Instagram Reels
2220,42.0,5.24,11.64,4.66,2.75,4.42,78.25,Low,Instagram Reels
2221,42.0,1.35,8.89,4.86,2.09,8.08,47.56,Low,Instagram Reels
2223,44.0,2.74,9.02,6.64,6.99,6.81,52.89,High,Instagram Reels
2225,43.0,1.87,3.46,5.87,6.42,8.01,72.6,Medium,Instagram Reels
2226,36.0,4.02,10.3,6.66,8.79,1.38,58.92,Low,Instagram Reels
2227,18.0,5.33,8.46,8.89,7.55,1.72,79.87,High,Tiktok
2228,34.0,2.8,5.64,5.65,6.98,1.86,79.57,High,Instagram Reels
2229,18.0,5.51,7.01,7.37,8.1,3.6,60.84,Low,Unknown
2230,32.0,5.96,11.05,4.86,1.94,6.42,99.64,Medium,Youtube Shorts
2231,18.0,1.08,8.32,4.61,2.83,6.733,88.54,Medium,Tiktok
2232,41.0,1.78,5.98,7.92,1.34,7.41,64.02,High,Tiktok
2235,36.0,1.04,11.78,4.79,3.0,2.06,54.31,Low,Youtube Shorts
2236,31.0,0.58,6.37,5.2,6.96,1.09,92.69,Medium,Tiktok
2237,24.0,1.39,6.72,8.56,7.22,7.25,89.56,High,Tiktok
2238,36.0,5.98,6.99,5.44,6.81,7.44,85.34,Medium,Instagram Reels
2239,15.0,1.49,10.84,8.09,5.99,6.6,53.36,Medium,Youtube Shorts
2241,40.0,5.17,8.94,8.7,4.78,9.35,50.83,Medium,Youtube Shorts
2242,38.0,0.61,5.89,8.57,9.25,8.88,45.58,High,Tiktok
2244,32.0,2.02,11.31,7.85,1.48,9.9,91.09,High,Instagram Reels
2245,32.0,5.24,11.49,4.85,5.43,3.69,45.45,High,Instagram Reels
2246,28.0,2.06,11.49,5.08,3.97,5.42,80.68,Low,Instagram Reels
2247,29.0,4.28,11.44,6.3,4.67,9.35,54.74,Medium,Youtube Shorts
2248,43.0,4.21,10.15,6.88,9.98,5.16,41.04,Medium,Youtube Shorts
2249,26.0,1.72,8.85,5.63,7.98,5.24,57.54,High,Tiktok
2250,18.0,0.69,10.45,6.88,8.9,1.71,66.4,Medium,Instagram Reels
2251,41.0,2.75,8.01,4.85,4.32,2.9,41.2,Medium,Youtube Shorts
2252,17.0,2.09,3.34,4.11,3.16,2.42,59.42,Medium,Youtube Shorts
2254,43.0,4.9,11.71,6.59,8.27,3.87,53.71,High,Youtube Shorts
2255,26.0,3.01,5.51,7.45,5.95,1.69,69.09,High,Tiktok
2256,21.0,3.84,10.68,7.25,9.06,5.364,93.25,Low,Instagram Reels
2258,25.0,5.05,5.34,6.3,5.24,7.63,87.14,Medium,Instagram Reels
2259,15.0,2.84,5.51,4.04,3.0,8.54,63.03,Medium,Instagram Reels
2261,29.0,1.96,3.19,7.38,9.91,4.52,53.85,Low,Instagram Reels
2263,33.0,2.97,10.38,7.45,6.56,1.12,83.84,Low,Instagram Reels
2265,40.0,1.0,4.99,4.74,2.93,4.65,60.6,High,Tiktok
2267,40.0,1.68,8.96,5.23,3.83,3.9,65.01,Medium,Tiktok
2268,16.0,1.58,8.2,6.28,8.69,2.15,57.59,Medium,Tiktok
2269,28.0,2.77,8.45,6.46,7.43,4.61,67.1,Medium,Instagram Reels
2272,18.0,2.54,9.2,4.15,1.31,9.49,76.64,Medium,Youtube Shorts
2273,31.0,2.97,10.11,8.95,8.65,6.8,68.62,Medium,Youtube Shorts
2275,27.0,1.62,6.87,6.13,2.62,7.76,90.25,High,Unknown
2276,23.0,1.36,4.49,4.96,1.83,4.11,96.58,Medium,Tiktok
2278,29.0,2.89,9.34,1.4549999999999987,2.35,2.98,77.57,Low,Instagram Reels
2279,37.0,2.77,7.38,5.58,6.1,7.18,74.94,Medium,Instagram Reels
2280,43.0,0.7,4.16,5.15,7.55,1.312,92.02,High,Tiktok
2281,43.0,3.24,5.1,5.9,5.82,8.48,93.75,Medium,Instagram Reels
2282,25.0,3.55,11.67,6.96,9.13,6.25,85.63,Medium,Youtube Shorts
2284,16.0,4.39,10.8,7.23,5.45,8.85,49.256,High,Tiktok
2285,29.0,1.48,6.6,8.32,2.47,8.9,56.6,Low,Tiktok
2286,28.0,1.89,8.24,5.09,8.88,8.68,76.17,Low,Tiktok
2287,34.0,4.96,5.77,7.18,9.39,7.97,48.36,Medium,Youtube Shorts
2289,25.0,1.25,6.01,6.74,3.75,4.57,94.69,Medium,Instagram Reels
2290,41.0,3.24,7.94,6.92,3.51,2.23,97.38,Medium,Instagram Reels
2292,31.0,0.83,10.48,5.96,7.14,4.12,91.75,Low,Youtube Shorts
2293,44.0,2.29,3.51,8.14,8.93,4.22,96.28,Medium,Tiktok
2297,43.0,1.29,2.4,6.52,9.07,7.45,40.45,High,Tiktok
2298,35.0,0.55,4.73,7.63,4.44,1.07,90.43,High,Tiktok
2299,29.0,4.94,6.01,8.13,3.82,2.35,57.79,High,Youtube Shorts
2300,30.0,1.47,6.78,5.02,9.22,4.91,78.47,Medium,Youtube Shorts
2302,41.0,2.35,4.75,7.79,5.32,9.64,71.38,High,Instagram Reels
2303,34.0,3.72,7.23,7.77,5.13,7.03,88.5,Medium,Instagram Reels
2304,20.0,2.24,7.09,4.3,2.31,4.89,50.88,Medium,Youtube Shorts
2305,33.0,0.98,5.16,5.61,4.55,2.01,79.84,High,Tiktok
2306,39.0,1.73,10.3,5.99,7.5,4.47,93.9,Medium,Tiktok
2307,19.0,1.53,7.46,8.15,4.3,6.86,94.06,High,Youtube Shorts
2308,17.0,2.85,16.43,7.44,3.79,9.72,93.65,Medium,Tiktok
2309,41.0,4.12,11.47,8.63,8.04,5.25,71.11,High,Tiktok
2310,15.0,1.95,10.45,8.98,9.9,7.49,86.06,Medium,Tiktok
2311,40.0,0.57,11.83,7.9,8.01,2.76,66.81,Low,Youtube Shorts
2312,42.0,3.35,8.92,7.33,8.62,6.61,67.61,Low,Instagram Reels
2313,20.0,3.83,5.78,5.96,9.46,3.15,57.03,High,Instagram Reels
2315,16.0,3.74,8.63,6.87,9.82,5.58,42.27,High,Youtube Shorts
2316,43.0,3.09,11.81,5.81,7.73,2.9,71.89,Low,Tiktok
2317,17.0,3.65,8.27,5.75,6.95,7.49,58.53,Low,Instagram Reels
2318,31.0,5.6,10.82,7.44,7.24,9.44,51.26,Low,Tiktok
2319,39.0,5.06,5.29,6.32,9.1,4.54,47.3,Low,Tiktok
2320,38.0,2.28,6.07,7.76,7.15,3.9,60.82,Low,Youtube Shorts
2321,26.0,1.8,11.06,5.99,7.85,2.58,93.94,Medium,Youtube Shorts
2322,32.0,1.94,9.57,4.75,2.94,4.51,70.98,High,Youtube Shorts
2323,29.0,3.27,11.81,2.0,9.21,6.04,73.42,High,Youtube Shorts
2326,41.0,0.87,7.31,5.03,8.2,6.96,80.06,High,Instagram Reels
2328,42.0,4.93,7.52,8.64,2.66,7.389,99.01,Medium,Instagram Reels
2330,39.0,4.15,6.36,5.27,1.31,1.24,99.59,High,Youtube Shorts
2331,31.0,2.85,7.16,5.31,1.82,5.96,61.62,Low,Youtube Shorts
2335,29.0,4.3,6.05,7.15,6.63,8.37,96.87,Medium,Youtube Shorts
2336,41.0,5.36,10.05,4.5,8.29,5.86,49.3,High,Youtube Shorts
2338,32.0,2.22,10.42,6.54,6.89,7.47,46.26,Low,Instagram Reels
2339,34.0,4.65,5.42,6.47,4.15,9.35,87.9,High,Tiktok
2340,21.0,1.71,11.58,4.34,6.78,8.31,80.0,Medium,Instagram Reels
2341,17.0,2.64,4.09,7.2,2.96,9.38,71.34,High,Youtube Shorts
2344,35.0,2.72,9.52,6.98,5.55,5.81,96.97,Medium,Tiktok
2345,38.0,1.68,4.32,7.03,3.58,1.4,52.08,Medium,Instagram Reels
2346,42.0,2.46,11.85,4.08,6.41,7.07,66.5,High,Youtube Shorts
2348,17.0,1.47,11.51,5.18,3.76,5.09,67.68,Low,Tiktok
2349,34.0,4.59,7.05,7.39,3.25,6.9,69.26,High,Tiktok
2351,29.0,3.0,6.49,7.79,8.05,3.12,84.08,Medium,Youtube Shorts
2352,39.0,2.62,5.35,7.7,3.0,8.92,73.12,Low,Youtube Shorts
2354,28.0,2.65,6.53,5.88,5.37,6.41,94.92,Medium,Instagram Reels
2355,21.0,0.94,2.37,5.73,1.65,7.29,42.238,Medium,Tiktok
2356,31.0,0.99,4.6,8.16,2.49,4.74,59.26,High,Instagram Reels
2357,44.0,3.75,4.13,5.19,9.04,4.38,96.76,Low,Youtube Shorts
2358,26.0,3.8,10.67,6.31,6.43,2.44,69.89,Low,Youtube Shorts
2359,34.0,2.8,7.99,4.97,2.66,8.23,77.43,Medium,Tiktok
2360,18.0,2.88,9.64,8.57,7.33,4.43,71.96,Medium,Tiktok
2361,23.0,0.8,11.57,6.04,8.41,7.23,63.84,High,Youtube Shorts
2362,20.0,3.34,8.44,5.06,3.98,3.7,79.92,Low,Youtube Shorts
2365,42.0,1.07,3.86,8.72,1.72,6.63,75.43,High,Instagram Reels
2366,36.0,1.18,6.03,5.84,4.6,7.815,44.97,Medium,Instagram Reels
2367,36.0,1.06,6.71,7.32,7.76,6.94,72.86,High,Tiktok
2368,35.0,3.85,10.95,5.73,5.13,7.498,84.86,Low,Instagram Reels
2369,35.0,1.58,7.6,8.04,4.65,5.73,75.11,Low,Youtube Shorts
2370,16.0,1.88,4.92,8.48,4.29,6.03,92.71,Medium,Tiktok
2371,38.0,1.45,9.43,7.94,5.13,1.59,57.17,Medium,Youtube Shorts
2372,22.0,5.77,7.06,8.24,3.86,3.26,69.51,High,Youtube Shorts
2374,27.0,1.77,7.77,8.62,1.57,9.51,82.0,Low,Youtube Shorts
2375,31.0,2.3,11.11,7.12,8.27,5.88,66.57,Medium,Instagram Reels
2376,22.0,1.65,10.43,8.35,2.56,7.53,71.82,Low,Youtube Shorts
2377,35.0,3.21,7.87,7.42,6.7,6.579,47.7,Medium,Instagram Reels
2378,32.0,0.61,5.77,5.01,5.05,9.99,99.84,High,Youtube Shorts
2380,32.0,3.38,6.7,4.45,8.44,6.65,64.04,Low,Youtube Shorts
2381,28.0,5.44,9.52,7.48,2.84,2.04,74.2,High,Tiktok
2382,29.0,1.4,5.6,6.05,7.09,4.26,77.12,Medium,Tiktok
2384,25.0,4.86,11.31,8.9,2.12,8.68,86.1,Medium,Instagram Reels
2386,39.0,2.69,8.38,8.47,2.48,5.82,98.66,Low,Instagram Reels
2387,15.0,1.44,3.37,7.94,3.05,9.68,58.11,Low,Youtube Shorts
2388,42.0,1.9,3.45,7.46,2.17,8.595,74.62,High,Instagram Reels
2389,20.0,1.95,3.03,7.28,5.23,8.11,82.04,High,Tiktok
2390,23.0,3.56,8.16,4.53,9.28,2.28,56.27,High,Instagram Reels
2391,22.0,2.76,3.16,8.5,3.38,1.2,97.38,Low,Tiktok
2392,25.0,5.71,10.43,8.41,5.88,2.13,52.97,High,Tiktok
2393,36.0,1.2,11.93,7.74,4.7,7.66,66.51,High,Youtube Shorts
2395,38.0,1.77,6.54,6.77,6.15,2.06,92.5,High,Tiktok
2396,23.0,4.75,9.12,6.24,6.03,7.65,53.3,Low,Youtube Shorts
2398,26.0,1.29,10.94,6.32,8.66,6.3,42.34,Low,Youtube Shorts
2400,28.0,2.2,3.69,5.87,1.77,6.47,71.37,Low,Instagram Reels
2402,30.0,3.62,8.89,7.6,7.73,4.91,45.57,Low,Tiktok
2403,36.0,3.09,3.33,7.12,8.24,3.81,45.85,Low,Instagram Reels
2404,36.0,3.23,7.02,6.57,6.42,2.81,80.11,Medium,Tiktok
2405,42.0,4.53,9.81,5.5,4.78,5.53,57.99,Medium,Instagram Reels
2406,34.0,0.98,4.19,7.22,6.66,8.67,79.621,Low,Youtube Shorts
2407,15.0,4.17,10.71,8.54,1.83,9.52,44.42,Low,Instagram Reels
2409,22.0,0.82,9.82,4.67,5.87,5.78,58.27,High,Tiktok
2410,32.0,1.27,8.16,4.6,9.61,6.45,86.69,Low,Tiktok
2411,42.0,4.44,5.15,8.62,6.74,6.23,89.6,High,Youtube Shorts
2413,16.0,2.72,9.82,8.76,5.3,2.37,84.104,Low,Tiktok
2414,15.0,1.25,11.34,6.91,1.52,1.59,66.57,High,Youtube Shorts
2415,15.0,3.29,5.68,6.31,7.71,4.93,49.16,Medium,Youtube Shorts
2416,23.0,1.2,8.86,7.96,5.52,2.68,42.87,High,Youtube Shorts
2417,27.0,3.12,8.03,4.8,4.33,8.98,93.18,High,Youtube Shorts
2418,44.0,4.7,7.25,5.91,9.72,7.86,66.8,Low,Youtube Shorts
2419,15.0,1.92,10.9,6.33,9.47,6.57,85.0,High,Youtube Shorts
2422,40.0,4.28,7.38,4.39,7.56,6.632,84.98,Medium,Youtube Shorts
2424,21.0,2.78,11.08,5.68,6.14,6.92,85.13,Low,Tiktok
2425,16.0,4.72,8.48,7.98,2.93,8.72,56.01,Low,Youtube Shorts
2426,20.0,0.72,6.78,4.91,8.36,7.82,86.38,Low,Instagram Reels
2427,21.0,1.18,10.15,5.73,8.92,5.26,96.91,Medium,Instagram Reels
2428,40.0,1.62,6.51,4.32,7.33,3.36,95.81,Low,Instagram Reels
2429,28.0,2.71,7.59,6.79,3.64,5.3,47.5,High,Instagram Reels
2431,32.0,2.4,5.66,8.33,6.62,8.38,86.62,Low,Tiktok
2433,16.0,4.4,8.9,5.43,7.02,8.05,51.882,Low,Tiktok
2434,24.0,3.72,6.79,4.68,2.01,2.54,81.07,Low,Instagram Reels
2435,37.0,2.46,5.02,4.78,2.22,6.14,40.93,Medium,Tiktok
2436,26.0,3.67,6.68,8.84,4.27,8.26,77.87,High,Tiktok
2440,43.0,1.2,10.65,6.43,7.16,3.75,99.46,Medium,Youtube Shorts
2441,17.0,0.9,7.11,5.04,7.92,8.54,61.37,Medium,Youtube Shorts
2442,41.0,5.33,8.19,8.02,2.68,8.43,62.83,Medium,Instagram Reels
2443,20.0,2.16,5.03,6.87,9.28,8.41,45.09,Medium,Youtube Shorts
2444,23.0,4.08,11.67,7.06,8.08,3.54,50.03,High,Tiktok
2445,20.0,2.31,4.82,6.31,6.64,8.19,56.27,Low,Instagram Reels
2446,23.0,2.65,7.89,5.28,9.18,1.33,87.95,High,Youtube Shorts
2448,23.0,2.39,10.81,7.58,4.8,5.63,75.02,High,Instagram Reels
2449,32.0,2.76,7.36,5.85,1.77,4.66,91.83,Medium,Instagram Reels
2450,26.0,4.46,11.9,6.52,5.11,2.01,99.87,Medium,Instagram Reels
2451,22.0,3.31,9.01,8.2,5.56,1.38,63.09,High,Youtube Shorts
2453,32.0,0.73,6.06,6.73,1.58,3.82,84.17,Low,Instagram Reels
2454,42.0,3.27,5.34,5.74,1.29,1.14,77.764,Medium,Instagram Reels
2456,34.0,5.56,9.6,4.09,2.7,3.76,79.33,Low,Tiktok
2457,44.0,0.77,7.84,7.35,7.83,6.19,83.18,Medium,Instagram Reels
2459,41.0,5.19,10.77,4.32,3.93,3.77,75.21,Medium,Youtube Shorts
2461,25.0,5.32,11.97,7.2,2.64,1.77,87.32,Low,Youtube Shorts
2462,34.0,0.6,11.54,8.47,7.23,1.79,45.76,Medium,Instagram Reels
2463,30.0,4.53,11.41,6.6,9.91,7.42,84.08,High,Youtube Shorts
