user_id,age,gender,location,platform,reels_watch_time_hours,daily_screen_time_hours,scrolling_sessions_day,notifications_per_day,sleep_hours,physical_activity_hours_week,stress_level,attention_span_score,focus_level,task_completion_rate
USR03895,44.0,Female,Suburban,YouTube Shorts,1.43,4.13,1,15,7.44,5.6,Medium,7.39,5.48,42.4
USR03896,26.0,Male,Urban,Instagram Reels,2.35,7.91,6,33,7.15,4.9,Low,9.14,8.01,60.9
USR03897,31.0,Male,Rural,Instagram Reels,4.39,9.95,8,33,6.32,3.4,Medium,7.64,5.91,47.4
USR03898,26.0,Male,Suburban,TikTok,4.56,11.17,12,54,6.78,2.6,H,7.04,3.88,29.5
USR03899,34.0,Male,Suburban,Instagram Reels,2.65,6.87,5,38,6.48,5.3,Medium,8.02,6.44,34.5
USR03900,17.0,Male,Rural,YouTube Shorts,3.9,10.65,8,41,6.45,3.2,High,5.87,4.86,32.6
USR03901,15.0,Female,Suburban,TikTok,4.83,12.14,13,33,6.99,4.1,High,7.3,5.03,39.3
USR03902,36.0,Female,Urban,YouTube Shorts,2.11,5.18,7,35,8.0,4.9,low,9.85,7.56,60.1
USR03903,23.0,Female,Urban,Instagram Reels,4.8,12.58,14,51,5.24,2.6,High,6.79,4.36,27.8
USR03904,15.0,Male,Rural,TikTok,4.5,8.61,13,54,5.87,5.9,high,6.61,3.93,24.6
USR03905,22.0,Female,Suburban,TikTok,3.87,7.5,10,58,6.3,6.2,Medium,6.18,3.86,33.4
USR03906,25.0,m,Urban,Tik Tok,3.64,10.2,6,17,5.92,4.6,Medium,8.83,6.29,41.0
USR03907,34.0,Female,Rural,YT Shorts,3.33,8.31,9,33,7.59,4.9,medium,9.32,6.25,43.9
USR03908,44.0,,Suburban,YouTube Shorts,3.32,7.5,10,52,8.67,2.2,Low,9.63,7.53,49.8
USR03909,31.0,Male,Rural,TikTok,4.12,11.58,10,36,6.84,1.1,L,6.58,5.04,42.9
USR03910,23.0,Female,Urban,TikTok,3.98,9.7,10,36,5.97,5.6,High,8.75,5.48,28.6
USR03911,40.0,Female,Urban,TikTok,2.67,4.53,11,47,6.75,4.1,Medium,9.05,6.37,40.2
USR03912,19.0,Male,Suburban,Instagram Reels,2.9,11.02,10,25,7.23,2.2,Medium,8.74,6.92,51.9
USR03913,37.0,male,Rural,YouTube Shorts,2.34,5.82,8,,8.17,8.3,Low,7.4,6.78,55.1
USR03914,37.0,female,Suburban,YouTube Shorts,1.52,6.53,4,24,6.88,5.3,High,8.63,5.76,52.9
USR03915,19.0,Male,Rural,YouTube Shorts,2.34,8.04,8,32,7.87,5.7,Medium,7.52,5.38,57.9
USR03916,19.0,Male,Urban,tiktok,4.94,9.94,12,37,6.45,5.8,High,4.54,3.24,32.0
USR03917,27.0,male,Rural,Instagram Reels,4.73,13.27,14,51,6.25,6.0,High,7.14,3.31,31.6
USR03918,22.0,Male,Suburban,YouTube Shorts,3.7,7.56,9,33,6.86,5.5,Medium,8.57,5.86,39.6
USR03919,35.0,Female,Urban,YouTube Shorts,1.28,4.84,4,27,7.69,8.4,Low,8.9,7.34,59.6
USR03920,27.0,Female,Urban,Instagram Reels,2.62,8.36,6,14,6.89,3.9,High,7.38,4.88,30.0
USR03921,28.0,Male,Urban,TikTok,4.18,11.21,13,55,6.82,4.4,High,7.1,4.4,33.8
USR03922,23.0,FEMALE,Urban,TikTok,4.84,12.38,7,45,6.39,2.8,High,6.72,4.4,24.4
USR03923,36.0,Female,Suburban,TikTok,3.39,9.13,9,47,7.01,6.7,High,7.94,5.51,49.3
USR03924,33.0,Female,Urban,Instagram Reels,1.75,4.46,2,22,7.08,8.4,Low,9.06,6.86,57.2
USR03925,34.0,Female,Suburban,TikTok,3.15,5.47,7,37,7.34,5.3,Medium,8.16,7.04,51.3
USR03926,30.0,Male,Urban,Instagram Reels,3.31,6.04,7,28,8.02,4.2,Medium,8.61,6.48,30.5
USR03927,42.0,Male,Urban,YouTube Shorts,0.3,5.43,3,3,8.21,,Low,8.7,6.12,51.8
USR03928,19.0,Female,Urban,TikTok,4.52,10.3,12,70,5.58,,High,6.89,4.91,25.2
USR03929,30.0,Female,Urban,Instagram Reels,3.88,9.13,11,50,6.7,5.7,Medium,7.95,5.05,40.5
USR03930,18.0,Female,Rural,Instagram Reels,4.48,13.91,11,49,4.66,4.4,High,6.32,5.22,27.5
USR03931,34.0,Male,Urban,Instagram Reels,1.14,4.15,4,8,8.7,6.1,Low,10.0,8.72,60.0
USR03932,22.0,Male,Suburban,Instagram Reels,4.65,11.06,7,31,7.47,4.7,High,6.83,5.12,33.2
USR03933,24.0,Female,Rural,Instagram Reels,2.74,4.81,6,29,7.2,2.7,Medium,8.67,6.79,49.2
USR03934,23.0,Female,Urban,YouTube Shorts,4.48,8.04,14,56,5.61,4.8,High,4.31,3.45,
USR03935,41.0,Male,Suburban,YouTube Shorts,1.27,4.51,6,30,8.41,6.0,Low,8.13,6.69,49.3
USR03936,33.0,Male,Suburban,YouTube Shorts,2.56,8.5,8,15,7.06,1.3,Low,7.72,5.67,45.7
USR03937,18.0,Female,Suburban,YouTube Shorts,2.95,9.8,11,39,5.81,3.1,High,6.73,3.57,20.5
USR03938,22.0,Female,Urban,Instagram Reels,3.21,6.63,7,13,7.28,3.2,Medium,8.15,4.59,42.4
USR03939,22.0,Male,Urban,instagram,3.87,8.65,11,39,8.15,4.8,Medium,6.15,5.38,41.3
USR03940,26.0,MALE,Rural,YOUTUBE SHORTS,2.49,5.13,5,,7.55,3.5,Medium,9.48,5.51,48.8
USR03941,17.0,,Urban,TikTok,4.55,9.12,15,50,5.54,3.7,High,6.19,4.55,25.2
USR03942,21.0,Male,Suburban,TikTok,3.36,8.52,9,33,7.1,,HIGH,7.19,4.05,38.4
USR03943,39.0,Female,Urban,youtube shorts,0.3,2.0,2,2,9.0,7.5,Low,9.09,6.96,57.5
USR03944,16.0,Female,Rural,TikTok,5.24,14.08,11,33,4.61,1.5,High,4.47,1.99,10.0
USR03945,35.0,Female,Suburban,Instagram Reels,4.28,11.0,9,56,8.09,4.3,Low,8.38,7.11,66.0
USR03946,27.0,Female,Urban,Instagram Reels,3.66,10.83,11,50,6.12,3.8,High,5.95,1.97,17.3
USR03947,30.0,Non-Binary,Suburban,YouTube Shorts,3.02,8.37,5,44,7.51,4.3,Low,7.55,6.21,52.6
USR03948,15.0,Female,Urban,TikTok,5.28,12.61,12,52,6.19,1.0,High,7.55,5.11,35.9
USR03949,33.0,Female,Suburban,TikTok,2.99,5.48,9,21,,5.7,Medium,8.39,6.17,48.6
USR03950,16.0,Female,Urban,TikTok,3.87,8.72,9,42,6.03,2.6,High,7.62,5.12,37.2
USR03951,19.0,Male,Urban,TikTok,3.09,5.92,9,29,6.75,4.5,Med,6.31,4.49,28.1
USR03952,19.0,Female,Urban,Instagram Reels,4.0,9.96,11,40,8.69,3.8,Medium,8.31,6.75,47.3
USR03953,28.0,Male,Urban,Instagram Reels,2.3,6.94,5,25,7.45,5.2,Low,8.36,6.34,44.4
USR03954,29.0,Male,Urban,TikTok,2.91,8.02,7,36,6.93,5.0,Low,8.37,5.53,45.9
USR03955,21.0,Female,Urban,TikTok,5.36,11.95,14,72,6.48,3.6,H,7.76,4.56,32.3
USR03956,33.0,Female,Urban,YouTube Shorts,0.64,2.97,3,23,7.53,4.8,Low,8.2,7.0,57.1
USR03957,31.0,Female,Suburban,TikTok,3.8,9.38,11,34,5.77,7.3,Medium,8.73,5.82,38.1
USR03958,20.0,male,Rural,YouTube Shorts,2.91,6.71,6,32,8.07,1.1,Moderate,9.27,6.13,54.0
USR03959,43.0,Male,Suburban,Instagram Reels,0.9,3.1,3,15,8.06,8.2,low,7.71,5.03,47.6
USR03960,23.0,Male,Urban,Instagram Reels,3.94,8.61,11,49,8.12,5.5,Medium,7.95,5.0,34.9
USR03961,22.0,Male,Rural,Instagram Reels,4.33,10.97,7,29,7.2,1.9,High,7.58,5.06,40.8
USR03962,15.0,Female,Urban,TikTok,5.19,12.13,13,61,7.27,2.7,High,5.99,2.87,29.1
USR03963,28.0,Female,Suburban,TikTok,3.7,9.24,9,39,6.76,4.3,High,8.47,5.61,45.9
USR03964,,Male,Suburban,YouTube Shorts,1.05,6.06,4,11,8.41,5.6,lo,8.64,5.82,50.2
USR03965,24.0,,Urban,Instagram Reels,4.78,12.27,13,67,6.94,3.6,High,8.22,4.92,
USR03966,15.0,Female,Urban,Instagram Reels,4.66,11.96,14,53,7.45,3.3,High,6.18,3.7,35.8
USR03967,29.0,Male,Urban,Youtube Shorts,2.88,7.52,6,44,8.3,4.1,Medium,8.86,8.07,
USR03968,30.0,Male,Urban,Instagram Reels,1.89,4.65,5,32,8.08,4.5,Low,8.79,5.91,49.3
USR03969,,Male,Suburban,YouTube Shorts,2.85,7.72,3,18,8.27,5.7,Low,7.85,6.21,105
USR03970,25.0,Non-binary,Urban,TikTok,4.07,9.42,10,55,8.13,3.2,Low,8.75,5.75,45.6
USR03971,26.0,Male,Suburban,TikTok,3.99,11.02,15,49,7.28,0.2,MEDIUM,8.61,5.23,34.4
USR03972,28.0,Female,Urban,YT Shorts,4.16,10.13,10,49,8.51,2.2,High,6.28,3.2,38.8
USR03973,33.0,Male,Suburban,YT Shorts,1.77,5.61,4,5,8.29,,Low,8.25,5.62,36.9
USR03974,44.0,Male,Urban,TikTok,1.34,5.05,4,0,7.36,4.0,Low,7.19,5.71,44.9
USR03975,16.0,Female,Suburban,TikTok,3.79,7.58,4,5,9.17,5.1,Low,9.43,7.33,59.2
USR03976,21.0,Male,Suburban,Instagram Reels,3.48,8.95,10,49,7.53,3.9,High,7.56,4.52,41.9
USR03977,30.0,Male,Rural,YouTube Shorts,2.87,8.28,5,20,8.72,6.9,Medium,8.09,5.41,55.1
USR03978,32.0,Male,Rural,Instagram Reels,2.31,4.11,5,9,8.49,7.2,High,7.91,5.6,38.7
USR03979,33.0,Female,Suburban,Instagram Reels,0.3,2.04,3,23,8.82,4.8,low,9.82,8.14,56.1
USR03980,23.0,Female,Suburban,Instagram Reels,3.45,6.71,11,36,6.38,4.6,High,6.95,4.04,17.1
USR03981,24.0,,Urban,YT Shorts,5.07,10.26,12,32,6.49,3.7,High,6.34,3.35,25.2
USR03982,19.0,NB,Urban,TikTok,3.59,9.05,12,61,7.99,4.9,Low,7.05,7.1,42.6
USR03983,44.0,Male,Suburban,TikTok,2.44,9.35,7,32,7.95,4.9,Low,8.95,6.85,50.7
USR03984,17.0,Female,Urban,Instagram Reels,3.23,9.04,8,16,6.93,4.9,H,8.59,5.82,35.8
USR03985,20.0,Female,Suburban,TikTok,4.02,10.12,12,56,7.08,5.4,High,4.65,2.61,17.9
USR03986,40.0,Male,Suburban,TikTok,1.21,2.95,2,6,7.77,7.6,Low,9.61,8.46,71.3
USR03987,43.0,Female,Urban,Instagram Reels,2.5,7.99,7,43,7.99,2.3,Medium,6.69,5.11,42.0
USR03988,40.0,Male,Suburban,YouTube Shorts,2.85,10.66,9,45,7.52,4.8,Medium,7.74,6.26,35.6
USR03989,24.0,Female,Urban,Instagram Reels,2.66,9.67,6,25,8.02,3.5,Low,8.0,6.01,43.7
USR03990,29.0,Male,Suburban,Instagram Reels,2.84,9.31,9,39,6.13,6.2,High,6.8,3.49,43.4
USR03991,31.0,Male,Urban,TikTok,3.01,10.3,10,32,6.82,5.4,High,6.91,2.29,13.6
USR03992,36.0,Male,Suburban,TikTok,0.97,3.89,3,27,7.35,7.2,Medium,8.22,6.37,38.7
USR03993,24.0,Female,Urban,YouTube Shorts,3.94,8.33,9,47,6.52,3.1,High,7.23,5.25,30.6
USR03994,25.0,Male,Urban,TikTok,2.73,9.92,9,45,6.98,4.2,Medium,7.44,5.87,40.3
USR03995,43.0,Female,Rural,Instagram Reels,2.42,7.51,10,38,7.54,2.7,High,7.98,5.81,41.9
USR03996,38.0,Male,Suburban,YouTube Shorts,1.53,5.56,2,13,6.81,6.4,Low,9.3,9.03,63.4
USR03997,17.0,Female,Urban,TikTok,3.59,8.79,9,31,6.88,4.0,Medium,7.92,5.88,43.0
USR03998,21.0,Female,Rural,Instagram Reels,2.83,8.67,6,,6.05,4.1,High,6.45,4.87,33.5
USR03999,33.0,Male,Rural,Instagram Reels,2.15,7.95,3,10,6.93,6.3,Medium,8.64,5.59,33.2
USR04000,39.0,Male,Urban,youtube shorts,0.3,4.68,1,20,7.98,2.8,Low,10.0,7.21,64.5
USR04001,16.0,,Suburban,Instagram Reels,5.13,12.75,11,45,5.11,,High,6.37,2.66,15.1
USR04002,32.0,Female,Urban,Insta Reels,1.6,5.16,7,20,6.85,5.8,med,6.94,5.05,34.5
USR04003,19.0,Male,Rural,TikTok,4.45,13.63,10,31,5.81,2.4,High,6.99,4.16,26.8
USR04004,25.0,Male,Urban,Instagram Reels,4.78,9.08,14,73,6.46,5.9,Medium,7.24,5.49,42.8
USR04005,32.0,Male,Suburban,YouTube Shorts,0.65,6.42,2,25,7.01,3.4,Low,10.0,7.29,52.3
USR04006,23.0,Female,Urban,TikTok,3.41,6.49,9,34,6.28,5.7,High,6.68,4.96,
USR04007,30.0,Female,Urban,YouTube Shorts,2.27,9.3,2,0,7.21,3.1,Medium,8.48,5.5,52.6
USR04008,150,,Urban,TikTok,6.03,13.17,16,68,6.14,5.1,High,6.14,2.89,18.7
USR04009,24.0,Male,Urban,TikTok,4.26,9.89,13,52,7.58,3.3,High,7.31,unknown,43.3
USR04010,24.0,,Urban,TikTok,4.29,8.67,11,49,7.01,,High,7.01,3.79,31.5
USR04011,,Male,Rural,TikTok,3.16,6.62,9,33,7.41,5.8,High,8.0,6.47,47.7
USR04012,26.0,Female,Rural,Instagram Reels,3.86,9.71,12,52,7.04,2.3,Medium,8.61,6.23,32.2
USR04013,24.0,Male,Urban,Instagram Reels,4.52,10.03,8,31,5.83,0.7,High,6.63,4.14,21.0
USR04014,40.0,female,Suburban,YouTube Shorts,0.5,4.28,3,13,8.64,7.6,Low,8.78,4.81,45.2
USR04015,36.0,Female,Suburban,YouTube Shorts,0.68,2.0,1,0,8.61,7.8,lo,8.32,6.81,51.7
USR04016,21.0,Female,Urban,TikTok,4.56,10.19,7,39,,4.8,High,5.07,3.4,11.0
USR04017,28.0,Male,Suburban,Instagram Reels,4.67,11.54,14,47,8.29,2.7,Low,7.69,5.25,42.4
USR04018,30.0,Male,Urban,YouTube Shorts,1.59,7.32,3,17,6.9,3.8,Medium,6.82,6.02,49.3
USR04019,21.0,Female,Suburban,Instagram Reels,3.93,11.69,11,45,9.19,1.1,Low,7.77,4.19,33.0
USR04020,22.0,nonbinary,Urban,Instagram Reels,N/A,10.27,9,35,7.31,3.6,Med,7.9,6.44,29.8
USR04021,40.0,Female,Suburban,YouTube Shorts,1.07,6.41,3,0,8.21,5.0,Low,8.48,6.18,56.8
USR04022,18.0,Female,Urban,TikTok,3.83,7.91,8,43,6.35,5.1,High,7.11,5.45,44.5
USR04023,18.0,Male,Urban,YouTube Shorts,4.17,8.43,9,38,6.87,7.2,Medium,6.85,5.0,35.9
USR04024,22.0,Male,Urban,YouTube Shorts,4.47,11.83,12,27,5.94,4.5,Hi,7.0,6.31,50.4
USR04025,23.0,Male,Urban,TikTok,3.91,9.56,13,57,7.35,4.6,Medium,8.48,4.42,28.7
USR04026,34.0,Female,Suburban,YouTube Shorts,2.46,7.34,5,8,7.1,,medium,7.48,5.98,34.8
USR04027,26.0,Female,Suburban,Instagram Reels,3.43,9.4,5,34,6.03,5.2,High,6.29,5.27,32.8
USR04028,36.0,Female,Urban,YouTube Shorts,0.83,4.15,2,27,6.45,4.4,Medium,8.98,6.93,47.2
USR04029,37.0,Female,Urban,YouTube Shorts,0.3,4.23,2,4,9.07,7.7,Low,9.43,7.4,47.4
USR04030,19.0,Female,Rural,Instagram Reels,4.66,9.71,10,41,5.75,5.8,High,5.34,2.99,20.3
USR04031,19.0,FEMALE,Rural,Instagram Reels,4.39,7.37,15,61,7.34,,Low,8.04,6.13,34.8
USR04032,19.0,M,Suburban,Instagram Reels,3.12,8.64,11,44,7.14,7.3,Medium,9.47,7.36,45.3
USR04033,23.0,Non-binary,Urban,TikTok,4.76,11.86,13,72,7.34,4.9,Medium,7.56,6.19,49.4
USR04034,17.0,f,Urban,Instagram Reels,5.0,12.56,11,,7.6,0.1,Medium,7.75,6.93,46.5
USR04035,43.0,FEMALE,Urban,YouTube Shorts,2.32,6.0,5,17,7.34,6.4,Low,9.52,6.5,40.6
USR04036,16.0,Male,Urban,TikTok,5.98,12.26,13,32,6.97,1.6,Medium,7.01,6.18,37.0
USR04037,18.0,Female,Suburban,YouTube Shorts,3.89,8.68,6,23,7.63,4.1,Medium,7.9,4.84,32.6
USR04038,32.0,Female,Urban,Instagram Reels,3.01,8.89,8,49,6.3,7.8,Medium,9.25,8.7,66.4
USR04039,18.0,Female,Urban,Tik Tok,4.87,11.76,15,45,5.67,4.6,High,4.86,2.29,17.3
USR04040,34.0,Male,Urban,YouTube Shorts,2.96,8.88,4,12,6.76,5.9,Med,6.55,4.45,50.2
USR04041,19.0,male,Suburban,TikTok,5.5,13.44,15,50,5.81,2.2,High,6.31,3.37,12.2
USR04042,19.0,,Suburban,INSTAGRAM REELS,4.67,10.97,16,83,5.56,2.6,High,6.37,4.18,16.0
USR04043,20.0,Male,Urban,Instagram Reels,4.05,9.55,11,37,7.22,3.7,Hi,7.52,4.09,23.3
USR04044,16.0,Male,Suburban,YouTube Shorts,3.24,7.6,7,31,6.94,5.8,Medium,7.7,5.6,34.7
USR04045,36.0,Female,Urban,YouTube Shorts,1.85,5.65,4,11,8.04,7.3,medium,6.78,5.7,56.4
USR04046,19.0,Non-binary,Suburban,Instagram Reels,5.33,13.9,13,33,6.27,3.4,High,7.23,5.51,17.2
USR04047,36.0,Male,Suburban,YouTube Shorts,2.6,5.83,13,50,7.13,4.9,Medium,7.89,5.43,21.4
USR04048,29.0,Male,Urban,YouTube Shorts,1.54,5.77,3,9,8.41,4.8,L,8.99,6.64,66.7
USR04049,27.0,M,Urban,Instagram Reels,2.68,7.1,8,39,7.24,5.1,Low,7.39,5.8,42.4
USR04050,16.0,Non-binary,Suburban,YouTube Shorts,4.41,12.4,9,47,7.3,2.8,Medium,8.07,7.64,50.6
USR04051,15.0,Male,Suburban,YouTube Shorts,2.95,9.08,4,0,6.7,2.9,Medium,9.17,6.98,50.1
USR04052,42.0,Male,Urban,Instagram Reels,0.3,2.65,3,0,9.3,5.7,Low,9.68,7.29,67.5
USR04053,27.0,Female,Suburban,YouTube Shorts,3.46,8.08,11,60,8.1,7.2,lo,8.37,6.48,47.0
USR04054,28.0,Female,Urban,YouTube Shorts,4.38,11.85,13,46,7.2,0.7,High,7.66,5.38,48.0
USR04055,26.0,FEMALE,Urban,youtube shorts,2.06,2.62,4,25,8.51,6.5,Low,9.03,7.78,61.1
USR04056,20.0,Female,Urban,YouTube Shorts,3.45,5.99,12,47,6.49,3.8,medium,8.48,6.72,48.8
USR04057,24.0,Male,Urban,YouTube Shorts,1.86,5.27,5,17,7.29,5.6,Medium,8.92,4.81,52.0
USR04058,29.0,Male,Urban,YouTube Shorts,3.55,10.63,4,0,7.55,5.9,High,7.62,5.54,38.6
USR04059,16.0,Non-binary,Rural,TikTok,4.98,11.77,15,62,8.27,,High,5.41,3.85,44.4
USR04060,35.0,Male,Rural,YouTube Shorts,1.19,5.49,3,,7.89,8.7,Low,8.86,7.1,45.4
USR04061,39.0,Female,Suburban,Youtube Shorts,1.84,4.18,3,8,8.99,4.9,Low,9.23,6.23,42.1
USR04062,24.0,Male,Suburban,Instagram reels,4.38,8.74,11,25,7.96,4.7,HIGH,7.46,4.3,30.8
USR04063,42.0,Female,Urban,YouTube Shorts,0.32,2.0,1,0,7.67,9.0,Low,8.76,5.97,46.1
USR04064,19.0,Female,Rural,instagram,5.27,11.52,11,42,5.58,0.3,High,6.87,3.98,15.5
USR04065,32.0,Female,Urban,YouTube Shorts,2.73,5.12,12,47,7.48,6.0,Low,8.57,7.46,45.7
USR04066,41.0,Female,Urban,Instagram reels,3.66,6.48,10,35,8.3,2.9,Medium,10.0,7.1,52.5
USR04067,21.0,Male,Urban,TikTok,5.66,13.62,12,62,5.93,1.7,Hi,5.59,3.72,17.0
USR04068,15.0,Male,Urban,Instagram Reels,4.27,11.49,10,34,6.61,2.3,High,7.33,3.42,31.9
USR04069,15.0,Female,Urban,TikTok,4.1,11.0,8,12,7.8,3.4,Low,8.29,6.56,50.5
USR04070,33.0,Female,Urban,YouTube Shorts,2.21,8.64,5,21,8.76,4.1,Medium,7.82,6.58,55.0
USR04071,16.0,Female,Urban,TikTok,5.13,12.86,14,52,7.89,1.5,High,6.37,4.07,39.1
USR04072,28.0,Male,Suburban,Instagram Reels,2.56,5.36,8,24,7.98,3.9,Medium,8.16,6.02,42.8
USR04073,42.0,Female,Urban,TikTok,2.7,6.09,5,7,7.72,6.9,low,8.41,7.44,55.0
USR04074,41.0,Female,Urban,YouTube Shorts,0.3,3.76,1,0,8.91,,Low,10.0,8.24,58.8
USR04075,25.0,Female,Rural,TikTok,2.65,6.28,8,46,7.5,2.6,Low,6.37,3.28,29.6
USR04076,26.0,Male,Rural,Instagram Reels,4.24,10.55,8,18,7.45,4.2,Medium,7.93,6.28,34.6
USR04077,16.0,Male,Urban,TikTok,5.13,12.05,13,48,6.0,4.7,HIGH,5.24,3.9,27.3
USR04078,22.0,Female,Urban,TikTok,4.91,9.28,11,41,7.14,4.4,High,6.28,3.35,30.3
USR04079,24.0,Female,Suburban,YouTube Shorts,5.04,11.33,17,69,6.31,5.1,High,6.91,4.79,27.8
USR04080,,Female,Rural,Instagram Reels,3.58,7.54,13,66,6.98,5.6,High,8.01,3.73,35.6
USR04081,29.0,Female,Rural,Instagram Reels,3.01,7.54,9,18,7.37,3.8,HIGH,6.92,4.59,27.1
USR04082,27.0,Female,Urban,Instagram Reels,3.03,6.18,6,27,6.95,5.9,L,7.68,6.09,48.0
USR04083,40.0,Male,Rural,YouTube Shorts,1.15,4.36,3,4,8.32,4.8,Low,9.31,8.09,60.8
USR04084,35.0,male,Urban,youtube_shorts,2.71,9.92,7,30,7.47,4.3,High,7.19,6.17,50.2
USR04085,23.0,Male,Suburban,INSTAGRAM REELS,4.48,10.72,12,37,6.31,1.9,High,7.89,5.36,36.7
USR04086,32.0,Male,Urban,YouTube Shorts,1.02,4.07,1,7,9.3,5.4,Low,9.75,6.82,55.4
USR04087,28.0,Female,Urban,Instagram Reels,3.13,7.37,5,19,7.48,5.3,Low,7.51,5.06,35.5
USR04088,26.0,Female,Rural,Instagram Reels,2.78,9.9,5,22,7.16,5.2,Medium,6.49,5.4,39.9
USR04089,44.0,Male,Urban,YouTube Shorts,0.3,7.14,4,39,8.27,7.1,Low,9.13,6.96,53.0
USR04090,18.0,Male,Urban,Instagram Reels,4.46,9.76,13,48,6.32,5.4,High,6.29,3.76,29.0
USR04091,33.0,,Urban,YouTube Shorts,3.54,5.99,7,28,8.17,6.8,Med,8.49,6.62,38.4
USR04092,35.0,Female,Urban,YouTube Shorts,3.07,9.49,4,6,7.22,4.3,Medium,7.15,5.66,33.1
USR04093,29.0,Male,Rural,Instagram Reels,2.74,9.32,7,26,7.22,3.2,Medium,7.46,5.05,36.7
USR04094,21.0,Female,Suburban,TikTok,6.21,14.58,11,37,6.33,4.0,High,7.12,4.62,23.5
USR04095,15.0,Non-binary,Urban,Instagram Reels,4.93,10.8,14,82,6.98,4.7,Medium,7.1,5.72,36.8
USR04096,22.0,Male,Suburban,tiktok,3.62,8.49,10,52,6.0,3.4,High,6.53,3.96,34.7
USR04097,30.0,Non-binary,Urban,TikTok,2.22,8.15,5,22,7.98,3.5,Low,10.0,8.49,64.4
USR04098,33.0,Female,Rural,Instagram Reels,3.93,9.86,10,38,8.08,4.8,Low,8.06,6.74,50.0
USR04099,15.0,Male,Urban,Instagram Reels,3.97,10.06,12,57,7.37,1.9,Medium,7.41,4.8,32.2
USR04100,42.0,Female,Suburban,YT Shorts,3.56,6.15,6,24,7.99,3.9,Low,7.41,6.71,40.5
USR04101,36.0,Female,Urban,YouTube Shorts,3.75,12.26,13,54,7.02,3.1,Medium,7.27,3.79,28.9
USR04102,17.0,Female,Suburban,TikTok,5.55,0,9,45,6.36,5.8,High,6.5,3.96,31.1
USR04103,16.0,,Urban,TikTok,3.27,8.24,11,49,7.26,2.7,Medium,5.88,5.19,43.7
USR04104,22.0,Female,Suburban,TikTok,2.41,8.79,7,21,7.32,2.2,Medium,7.21,4.79,27.4
USR04105,31.0,Female,Rural,Instagram Reels,3.7,9.6,11,61,7.58,3.6,High,8.48,4.54,45.7
USR04106,30.0,Female,Suburban,TikTok,3.69,9.83,10,30,6.59,2.6,High,7.13,4.75,32.9
USR04107,33.0,Male,Urban,YouTube Shorts,1.44,5.12,6,31,,7.3,Low,10.0,6.69,45.1
USR04108,35.0,Male,Urban,Instagram Reels,2.51,5.33,5,16,7.13,6.2,Medium,8.08,4.41,23.5
USR04109,24.0,m,Suburban,TikTok,2.72,9.89,5,22,6.06,2.0,Medium,6.42,3.17,26.8
USR04110,31.0,Female,Urban,TikTok,2.72,5.29,4,18,6.37,5.8,Hi,7.56,5.24,42.5
USR04111,15.0,Female,Suburban,TikTok,3.21,8.72,9,13,6.37,4.6,Medium,7.58,5.52,43.7
USR04112,38.0,Male,Suburban,YouTube Shorts,0.62,7.11,4,16,7.38,6.8,Low,8.84,7.05,44.5
USR04113,23.0,Non-binary,Rural,TikTok,4.2,9.37,12,55,8.81,3.9,Medium,5.86,4.58,38.7
USR04114,19.0,Male,Urban,Instagram Reels,4.71,13.12,9,39,6.73,2.9,Medium,6.77,5.29,39.3
USR04115,22.0,F,Urban,TikTok,3.44,8.66,11,43,7.12,5.8,HIGH,7.7,5.76,42.8
USR04116,41.0,Male,Suburban,YouTube Shorts,1.77,7.22,7,12,7.92,6.7,Low,9.14,8.52,67.5
USR04117,24.0,Female,Suburban,Instagram Reels,3.43,10.88,7,44,7.83,3.1,Medium,7.58,4.74,33.9
USR04118,19.0,Non-binary,Urban,Instagram Reels,4.96,10.13,16,78,6.82,0.9,High,7.65,6.46,41.0
USR04119,27.0,Male,Urban,TikTok,2.97,8.91,6,37,8.62,4.3,Low,10.0,7.41,46.2
USR04120,33.0,Female,Suburban,Instagram Reels,2.38,8.33,8,26,8.99,5.0,Low,9.45,7.15,53.4
USR04121,26.0,Male,Urban,Insta Reels,3.08,7.93,5,29,6.95,5.3,Medium,7.97,6.4,48.2
USR04122,24.0,Female,Rural,Tiktok,4.5,9.14,10,36,3.91,5.3,High,6.83,5.16,33.5
USR04123,38.0,Female,Urban,YouTube Shorts,2.31,5.36,8,30,7.45,5.0,medium,7.05,3.27,16.5
USR04124,25.0,male,Urban,instagram,3.37,7.69,11,41,7.78,6.2,High,6.08,4.51,34.4
USR04125,18.0,Female,Urban,Instagram Reels,4.35,11.61,10,31,7.22,4.5,Medium,8.28,5.61,37.1
USR04126,44.0,Female,Urban,YouTube Shorts,1.02,5.81,5,27,7.32,6.1,Low,8.16,6.64,43.1
USR04127,25.0,Female,Urban,Instagram Reels,5.02,10.31,14,36,6.78,5.3,High,8.4,4.4,
USR04128,35.0,Female,Urban,TikTok,3.08,10.6,4,37,7.44,5.2,Medium,8.31,5.12,40.4
USR04129,37.0,Female,Suburban,Instagram Reels,2.18,5.06,9,24,7.01,7.0,Medium,7.16,5.47,48.5
USR04130,19.0,female,Urban,Instagram Reels,5.38,9.43,12,68,6.29,5.5,High,3.79,2.23,10.0
USR04131,31.0,Male,Urban,YouTube Shorts,1.6,4.53,3,7,8.03,4.0,low,8.0,7.56,55.5
USR04132,41.0,Female,Urban,YouTube Shorts,1.54,5.41,2,12,8.19,5.3,Low,9.06,5.23,49.5
